kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_time0,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff1,koi_ldm_coeff2,koi_parm_prov,koi_period_err1,koi_period_err2,koi_time0bk_err1,koi_time0bk_err2,koi_impact_err1,koi_impact_err2,koi_duration_err1,koi_duration_err2,koi_depth_err1,koi_depth_err2,koi_ror_err1,koi_ror_err2,koi_srho_err1,koi_srho_err2,koi_prad_err1,koi_prad_err2,koi_dor_err1,koi_dor_err2,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sparprov,koi_steff_err1,koi_steff_err2,koi_slogg_err1,koi_slogg_err2,koi_smet_err1,koi_smet_err2,koi_srad_err1,koi_srad_err2,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,ra_err,dec_err,koi_kepmag_err,koi_gmag_err,koi_rmag_err,koi_imag_err,koi_zmag_err,koi_jmag_err,koi_hmag_err,koi_kmag_err,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_fwm_stat_sig,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
5305471,K03806.01,FALSE POSITIVE,161.252247,189.10948,2455022.109,0.892,23.467,2185.9,0.050688,0.01806,LS+MCMC,4.49,0.5299,88.25,303.0,2.0,29.17,0.398,0.2665,q1_q17_dr25_koi,0.001629,-0.001629,0.00764,-0.00764,0.007,-0.017,0.446,-0.446,31.1,-31.1,0.000603,-0.000873,0.00292,-0.00249,0.82,-0.55,4.7,-4.7,35.168217,65.52295,84.1,1,7.0,5555.0,4.502,-0.46,0.811,0.762,q1_q17_dr25_stellar,166.0,-166.0,0.104,-0.127,0.3,-0.3,0.148,-0.099,0.104,-0.056,298.94366,40.40519,14.178,14.733,14.133,13.94,13.814,12.909,12.541,12.462,0.0,0.0,,,,,,0.023,0.025,0.024,19.929582,40.404916,0.22,-0.99,0.00058,0.0008,0.0,-0.16,0.03,0.16,-0.24,-0.1,0.25
5560830,K03879.01,FALSE POSITIVE,0.867719291,132.165597,2454965.166,1.27,6.323,2651.8,0.327751,0.06263,LS+MCMC,37.79,0.0179,20.52,2106.0,4662.2,1.356,0.3147,0.3032,q1_q17_dr25_koi,9.78e-07,-9.78e-07,0.000981,-0.000981,0.15,-0.1,0.142,-0.142,23.0,-23.0,0.145117,-0.094807,0.01983,-0.01408,11.67,-5.01,0.429,-0.429,60.612396,467.77933,157.1,1,1545.0,6220.0,4.398,-0.22,1.056,1.013,q1_q17_dr25_stellar,169.0,-225.0,0.09,-0.195,0.25,-0.3,0.326,-0.14,0.158,-0.115,298.49451,40.733608,14.445,14.889,14.4,14.255,14.182,13.272,13.009,12.971,0.0,0.0,,,,,,0.029,0.031,0.035,19.8995587,40.707643,-3.08,-93.48,,,,-0.024,-6.55,6.55,0.139,-7.297,7.298
4147444,K03880.01,CANDIDATE,1.803697292,131.51365,2454964.514,0.405,1.5922,69.7,0.007829,2.99198,LS+MCMC,1.0,0.0296,87.1,1783.0,2385.75,8.01,0.2859,0.3124,q1_q17_dr25_koi,4.002e-06,-4.002e-06,0.00185,-0.00185,0.067,-0.405,0.0501,-0.0501,3.3,-3.3,0.000375,-0.000185,2.54685,-0.16051,0.3,-0.17,3.4,-3.4,3.9854193,18.507568,25.8,1,741.0,6438.0,4.33,-0.26,1.166,1.054,q1_q17_dr25_stellar,181.0,-227.0,0.108,-0.201,0.25,-0.3,0.357,-0.192,0.193,-0.113,288.86737,39.264961,10.762,11.082,10.759,,,9.792,9.579,9.549,0.0,0.0,,,,,,0.02,0.02,0.017,19.2578334,39.264845,0.39,-0.42,-1e-05,2.9e-05,0.015,-0.11,0.38,0.4,0.06,0.3,0.31
8211824,K03881.01,FALSE POSITIVE,0.84112187,132.164939,2454965.165,1.0871,2.0431,75070.0,0.509595,1.16858,MCMC,39.34,0.0153,72.19,1514.0,1240.91,3.52,0.5082,0.1967,q1_q16_koi,5.54e-07,-5.54e-07,0.000706,-0.000706,1.243,-0.3132,0.0391,-0.0391,999.0,-999.0,1.221903,-0.210793,2.13161,-0.22376,6.01,-3.73,1.6,-1.6,,,89.7,1,,5048.0,4.571,-0.42,0.707,0.679,stellar_q1_q16,172.0,-144.0,0.063,-0.083,0.36,-0.28,0.108,-0.067,0.116,-0.044,281.7446,44.16964,16.055,16.784,16.024,15.742,15.477,14.52,13.951,13.796,0.0,0.0,,,,,,0.022,0.034,0.045,,,,,,,,,,,,,
5980800,K03882.01,FALSE POSITIVE,0.828326025,132.175806,2454965.176,1.3292,1.42721,10718.0,0.465053,0.78913,MCMC,49.67,0.0163,64.17,1845.0,2739.59,3.059,0.4768,0.2184,q1_q16_koi,1.52e-07,-1.52e-07,0.000165,-0.000165,0.2668,-0.2371,0.00831,-0.00831,44.4,-44.4,0.242339,-0.213693,0.18601,-0.11277,24.07,-7.57,0.721,-0.721,,,164.5,1,,5400.0,4.382,0.02,0.978,0.842,stellar_q1_q16,200.0,-161.0,0.142,-0.308,0.26,-0.24,0.474,-0.149,0.13,-0.064,297.20352,41.228909,15.044,15.74,14.996,14.745,14.639,13.6,13.192,13.073,0.0,0.0,,,,,,0.031,0.035,0.034,,,,,,,,,,,,,
9592850,K03883.01,FALSE POSITIVE,1.219324537,131.94673,2454964.947,0.489,4.7501,379055.0,0.618896,0.41664,LS+MCMC,60.62,0.0211,81.21,1569.0,1432.21,3.1992,0.4415,0.2396,q1_q17_dr25_koi,1.414e-06,-1.414e-06,0.00121,-0.00121,0.034,-0.032,0.0269,-0.0269,1684.0,-1684.0,0.016059,-0.013804,0.01103,-0.00834,14.67,-7.9,0.0847,-0.0847,280.80106,1577.2134,241.0,1,443.0,5455.0,4.458,-0.08,0.897,0.844,q1_q17_dr25_stellar,191.0,-172.0,0.104,-0.156,0.3,-0.3,0.217,-0.117,0.11,-0.073,293.76782,46.237591,16.4,17.084,16.342,16.106,16.02,14.999,14.497,14.261,0.0,0.0,,,,,,0.048,0.082,0.073,19.584655708,46.23683033,5.04258,-2.73481,0.0,0.0,0.0,,,,,,
6227560,K03650.01,FALSE POSITIVE,2.401751509,133.711919,2454966.712,5.25,2.0835,25044.0,4.418495,7.13655,LS+MCMC,268.75,0.0288,66.1,888.0,146.91,12.96,0.5738,0.1554,q1_q17_dr25_koi,2.251e-06,-2.251e-06,0.000829,-0.000829,36.62,-0.078,0.0346,-0.0346,360.0,-360.0,36.60199,-0.076734,554.04486,-0.5028,20.75,-20.75,6.4,-6.4,79.546936,789.36035,83.1,1,472.0,4577.0,4.688,-0.9,0.557,0.552,q1_q17_dr25_stellar,162.0,-162.0,0.052,-0.032,0.3,-0.3,0.043,-0.043,0.049,-0.031,297.75845,41.513641,15.927,16.914,15.928,15.504,15.213,14.079,13.523,13.301,0.0,0.0,,,,,,0.024,0.026,0.031,19.85056319,41.5135877,-0.033,-0.188,-0.0076,-0.0028,0.0,0.07,0.043,0.082,-0.032,-0.128,0.132
5866104,K03651.01,FALSE POSITIVE,36.97709537,133.6264,2454966.626,0.75,5.2063,217145.0,0.546343,5.46547,LS+MCMC,59.66,0.2177,89.41,546.0,21.08,73.37,0.4035,0.2622,q1_q17_dr25_koi,4.26e-05,-4.26e-05,0.00127,-0.00127,0.067,-0.051,0.0231,-0.0231,1317.0,-1317.0,0.040503,-0.034474,0.17039,-0.15081,0.0,0.0,2.3,-2.3,234.72693,585.96,204.9,1,19.0,5780.0,4.438,0.0,1.0,1.0,Solar,,,,,0.0,0.0,,,,,288.44485,41.172604,17.066,17.964,17.046,16.68,,16.35,15.692,15.565,0.0,0.0,,,,,,0.121,0.164,,19.229565691,41.17241841,-3.683,-0.6645,-0.1,0.0,0.0,6.985,1.478,7.14,1.844,-0.051,1.844
8256044,K03652.01,FALSE POSITIVE,16.371883638,140.020073,2454973.02,1.066,3.44467,65927.0,0.457732,3.32598,LS+MCMC,70.73,0.1241,88.31,840.0,117.9,36.12,0.3958,0.2678,q1_q17_dr25_koi,5.175e-06,-5.175e-06,0.000352,-0.000352,0.11,-0.079,0.00654,-0.00654,127.0,-127.0,0.087403,-0.065732,0.12367,-0.08785,18.99,-25.34,1.3,-1.3,183.5569,811.5932,639.8,1,40.0,5642.0,4.114,-0.02,1.415,0.95,q1_q17_dr25_stellar,186.0,-169.0,0.357,-0.153,0.3,-0.25,0.38,-0.507,0.125,-0.102,298.67557,44.175732,15.879,16.578,15.845,15.58,15.429,14.431,14.025,13.923,0.0,0.0,,,,,,0.039,0.047,0.05,19.91173713,44.175648,1.233,-0.295,0.108,-0.011,0.0,-4.31,-0.03,4.31,0.048,0.095,0.107
8780968,K03653.01,FALSE POSITIVE,2.617284592,132.390683,2454965.391,0.743,9.5545,231450.0,0.562361,0.08069,LS+MCMC,162.67,0.0386,76.05,2013.0,3885.11,3.08,0.3937,0.2665,q1_q17_dr25_koi,1.018e-06,-1.018e-06,0.000403,-0.000403,0.012,-0.013,0.0102,-0.0102,232.0,-232.0,0.007701,-0.007942,0.00055,-0.00085,62.21,-115.5,0.021,-0.021,610.2313,5194.2383,1215.2,1,302.0,5510.0,3.641,-0.56,2.649,1.119,q1_q17_dr25_stellar,219.0,-197.0,0.904,-0.226,0.35,-0.25,1.013,-1.881,0.201,-0.326,300.33557,44.986271,16.304,17.026,16.37,15.995,15.783,14.698,14.232,14.185,0.0,0.0,,,,,,0.044,0.062,0.083,20.022296696,44.98629085,-2.82644,0.07506,-0.18,,,,,,0.096,-0.179,0.203
6960446,K03654.01,FALSE POSITIVE,10.14873521,136.02501,2454969.025,0.965,5.603,116125.0,0.502467,0.74915,LS+MCMC,71.11,0.0937,86.54,1045.0,281.19,15.98,0.3098,0.3036,q1_q17_dr25_koi,1.271e-05,-1.271e-05,0.00137,-0.00137,0.261,-0.129,0.0311,-0.0311,530.0,-530.0,0.197199,-0.129933,0.10097,-0.05905,20.47,-14.87,2.2,-2.2,178.4756,1191.1282,250.9,1,127.0,6366.0,4.239,-0.26,1.296,1.059,q1_q17_dr25_stellar,176.0,-242.0,0.18,-0.18,0.25,-0.3,0.373,-0.271,0.184,-0.123,295.19583,42.418911,16.798,17.28,16.778,16.592,16.355,15.494,14.926,15.159,0.0,0.0,,,,,,0.061,0.078,0.162,19.679734231,42.41774501,0.5155,-4.194,0.004,-0.026,0.0,-0.14,6.676,6.678,0.01,-0.089,0.09
8264097,K03655.01,FALSE POSITIVE,2.897436854,132.038502,2454965.039,0.642,3.2833,289807.0,0.592374,2.17358,LS+MCMC,64.69,0.0399,86.27,1277.0,627.44,9.881,0.4035,0.2622,q1_q17_dr25_koi,1.092e-06,-1.092e-06,0.000417,-0.000417,0.02,-0.02,0.00956,-0.00956,1236.0,-1236.0,0.011434,-0.010835,0.02751,-0.03605,0.0,0.0,0.125,-0.125,164.69688,1337.8289,274.2,1,213.0,5780.0,4.438,0.0,1.0,1.0,Solar,,,,,0.0,0.0,,,,,300.87231,44.144318,17.687,18.667,17.687,17.265,,15.664,15.192,14.902,0.0,0.0,,,,,,0.069,0.077,0.109,20.05818397,44.1440892,1.1886,-0.8201,,-0.35,,-0.1,3.7,3.7,0.171,-0.27,0.32
7515679,K03728.01,CONFIRMED,5.546083089,133.50348,2454966.503,0.902,2.717,2211.0,0.050506,0.37243,LS+MCMC,22.27,0.078,83.88,2336.0,7027.09,8.46,0.2457,0.3221,q1_q17_dr25_koi,8.258e-06,-8.258e-06,0.00123,-0.00123,0.013,-0.629,0.11,-0.11,45.5,-45.5,0.001074,-0.006259,3.10626,-0.08815,2.2,-12.5,4.2,-4.2,29.96207,154.73193,56.4,1,238.0,7358.0,3.538,-0.08,4.037,2.054,q1_q17_dr25_stellar,203.0,-330.0,0.58,-0.061,0.25,-0.3,0.4,-2.266,0.11,-0.585,287.80722,43.188782,12.252,12.395,12.204,12.196,12.203,11.505,11.346,11.303,0.0,0.0,,,,,,0.021,0.017,0.014,19.18715072,43.1888299,0.107,0.18,8.5e-05,3.4e-05,0.0,-0.014,0.014,0.02,0.028,0.128,0.131
9674592,K03729.01,FALSE POSITIVE,6.87366398,136.13966,2454969.14,0.958,7.0845,9766.9,0.136634,0.04032,LS+MCMC,12.01,0.0681,78.12,859.0,128.52,4.65,0.3728,0.2787,q1_q17_dr25_koi,1.068e-05,-1.068e-05,0.00134,-0.00134,1.367,-0.043,0.062,-0.062,77.4,-77.4,1.303113,-0.022313,0.02878,-0.00895,2.87,-1.03,1.7,-1.7,57.24013,304.21152,143.2,2,165.0,5662.0,4.575,-0.26,0.805,0.899,q1_q17_dr25_stellar,186.0,-186.0,0.04,-0.16,0.3,-0.3,0.192,-0.069,0.088,-0.107,300.41293,46.380669,15.933,16.529,15.916,15.678,15.592,14.657,14.192,14.138,0.0,0.0,,,,,,0.04,0.052,0.077,20.0278194,46.377041,10.857,-13.065,-0.0802,0.1016,0.0,2.606,-3.995,4.77,3.062,-4.66,5.576
9674592,K03729.02,FALSE POSITIVE,6.87366412,132.4575658,2454965.458,,4.85,,,,none,,,,,,,,,q1_q17_dr25_koi,,,,,,,,,,,,,,,,,,,57.153233,304.55658,,2,167.0,,,,,,,,,,,,,,,,,300.41293,46.380669,15.933,16.529,15.916,15.678,15.592,14.657,14.192,14.138,0.0,0.0,,,,,,0.04,0.052,0.077,20.0278488,46.377088,11.951,-12.896,-0.0988,0.111,0.0,2.618,-4.003,4.783,3.075,-4.668,5.59
10879213,K03730.01,FALSE POSITIVE,0.668483494,132.156558,2454965.157,0.773,2.4129,722770.0,1.270693,4.54953,LS+MCMC,138.76,0.015,80.64,2082.0,4439.53,4.754,0.4035,0.2622,q1_q17_dr25_koi,2.88e-07,-2.88e-07,0.000497,-0.000497,0.11,-0.081,0.0232,-0.0232,3395.0,-3395.0,0.086626,-0.074523,0.49595,-0.47041,0.0,0.0,0.518,-0.518,115.488144,1359.3583,334.3,1,0.0,5780.0,4.438,0.0,1.0,1.0,Solar,,,,,0.0,0.0,,,,,298.25992,48.218964,18.792,19.409,18.757,18.526,,,,,0.0,0.0,,,,,,,,,19.883954441,48.21797742,-1.4197,-3.5517,-1.0,-2.0,0.0,4.473,5.66,7.22,0.147,-0.077,0.166
5650314,K03731.01,FALSE POSITIVE,1.070272827,131.835891,2454964.836,1.269,4.2844,9886.5,0.402965,0.08753,LS+MCMC,28.73,0.0182,43.29,1224.0,528.52,1.744,0.6188,0.1142,q1_q17_dr25_koi,4.94e-07,-4.94e-07,0.000413,-0.000413,0.267,-0.175,0.0196,-0.0196,40.5,-40.5,0.255156,-0.156604,0.04046,-0.01829,3.17,-1.93,0.806,-0.806,62.73239,577.5421,284.0,1,1064.0,4628.0,4.651,-0.1,0.653,0.723,q1_q17_dr25_stellar,162.0,-162.0,0.024,-0.056,0.3,-0.3,0.072,-0.044,0.051,-0.076,299.17062,40.871059,15.926,16.955,15.877,15.485,15.312,14.219,13.572,13.517,0.0,0.0,,,,,,0.026,0.03,0.036,19.94475378,40.8693516,1.869,-6.15,-0.019,0.0547,0.0,0.26,-1.96,1.97,1.74,-2.42,3.0
6962901,K07799.01,FALSE POSITIVE,0.977170246,132.23783,2454965.238,0.646,3.4842,151.1,0.011819,0.12489,LS+MCMC,5.08,0.0231,69.53,3226.0,25506.22,1.847,0.4298,0.2477,q1_q17_dr25_koi,1.53e-06,-1.53e-06,0.00114,-0.00114,0.102,-0.242,0.0572,-0.0572,2.0,-2.0,0.00113,-0.000441,0.06396,-0.02678,1.2,-2.4,0.473,-0.473,5.11452,23.688828,94.5,1,1373.0,5596.0,3.48,-0.06,3.938,1.707,q1_q17_dr25_stellar,168.0,-201.0,0.336,-0.12,0.3,-0.4,0.93,-1.861,0.192,-0.575,295.74759,42.40163,12.439,12.959,12.367,12.216,12.127,11.212,10.852,10.765,0.0,0.0,,,,,,0.021,0.018,0.012,19.717863,42.40433,54.1,9.71,-0.002097,-0.000357,0.0,7.619,4.013,8.611,7.865,4.608,9.115
8302302,K03732.01,FALSE POSITIVE,1.135930136,132.396556,2454965.397,1.282,4.5036,27247.4,0.49963,0.12179,LS+MCMC,52.05,0.0215,50.72,1836.0,2683.57,2.025,0.3071,0.3058,q1_q17_dr25_koi,3.23e-07,-3.23e-07,0.000264,-0.000264,0.12,-0.084,0.0109,-0.0109,58.1,-58.1,0.110071,-0.074662,0.01905,-0.01126,15.82,-5.29,0.317,-0.317,141.12305,2119.8972,551.7,1,1012.0,6247.0,4.489,-0.34,0.954,1.022,q1_q17_dr25_stellar,198.0,-242.0,0.052,-0.208,0.3,-0.3,0.29,-0.097,0.129,-0.143,292.80579,44.23605,15.524,15.962,15.489,15.337,15.265,14.377,14.058,13.919,0.0,0.0,,,,,,0.029,0.037,0.064,,,,,,,,-4.514,3.502,5.713,-4.815,3.377,5.881
10581918,K03807.01,FALSE POSITIVE,1.801863222,132.48449,2454965.484,0.681,7.2492,262582.0,0.572771,0.14231,LS+MCMC,145.36,0.0342,76.42,2721.0,12930.1,2.9014,0.2294,0.3372,q1_q17_dr25_koi,7.95e-07,-7.95e-07,0.000374,-0.000374,0.017,-0.017,0.0259,-0.0259,703.0,-703.0,0.00941,-0.010228,0.00201,-0.00209,29.52,-54.79,0.041,-0.041,193.12521,2031.7355,463.4,1,552.0,7479.0,3.919,-0.3,2.324,1.634,q1_q17_dr25_stellar,235.0,-314.0,0.308,-0.132,0.25,-0.35,0.472,-0.876,0.182,-0.363,283.0437,47.80463,12.796,12.894,12.764,12.785,12.796,11.969,11.783,11.705,0.0,0.0,,,,,,0.022,0.019,0.024,,,,,,,,-0.033,0.015,0.036,0.093,0.112,0.145
3851949,K03808.01,FALSE POSITIVE,54.77145968,143.74319,2454976.743,0.637,37.1871,7224.8,0.081293,0.00605,LS+MCMC,34.32,0.3299,86.29,777.0,86.12,9.863,0.4949,0.2079,q1_q17_dr25_koi,6.895e-05,-6.895e-05,0.00101,-0.00101,0.007,-0.009,0.0787,-0.0787,11.2,-11.2,0.000164,-0.000244,0.00015,-0.00015,10.38,-19.26,0.245,-0.245,22.507479,82.679184,751.1,1,26.0,5145.0,3.466,0.02,3.866,1.594,q1_q17_dr25_stellar,179.0,-179.0,0.623,-0.208,0.25,-0.3,1.169,-2.17,0.22,-0.616,291.90335,38.925861,13.939,14.756,13.898,13.589,13.429,12.372,11.871,11.721,0.0,0.0,,,,,,0.027,0.03,0.018,19.46022262,38.9258584,-0.029,-0.006,2e-05,3e-05,0.878,-0.011,0.035,0.037,-0.01,0.07,0.07
9097892,K03809.01,FALSE POSITIVE,1.674690886,132.172107,2454965.172,1.212,2.0179,527.4,0.235701,0.04949,LS+MCMC,29.78,0.028,51.39,1813.0,2558.96,1.943,0.2859,0.3124,q1_q17_dr25_koi,8.9e-07,-8.9e-07,0.000455,-0.000455,1.44,-0.133,0.0236,-0.0236,5.3,-5.3,1.435942,-0.127377,0.18116,-0.00501,9.06,-4.17,0.889,-0.889,9.8815775,34.659485,118.6,1,798.0,6397.0,4.331,-0.26,1.157,1.042,q1_q17_dr25_stellar,151.0,-207.0,0.105,-0.195,0.25,-0.3,0.352,-0.162,0.172,-0.114,294.95724,45.405151,13.593,13.938,13.54,13.445,13.384,12.551,12.312,12.268,0.0,0.0,,,,,,0.036,0.023,0.024,19.6641767,45.395789,13.63,-33.7,-0.003235,0.007961,0.0,2.357,-5.259,5.763,2.357,-5.27,5.773
5769943,K03810.01,CANDIDATE,1.013774136,131.95888,2454964.959,1.161,1.2774,33878.0,0.43757,2.73492,LS+MCMC,18.59,0.0147,77.34,827.0,110.51,5.3,0.2405,0.4418,q1_q17_dr25_koi,4.35e-06,-4.35e-06,0.00195,-0.00195,10.54,-0.021,0.0147,-0.0147,262.0,-262.0,10.46632,-0.015724,101.14314,-0.17589,1.34,-1.48,2.6,-2.6,26.731945,157.75981,166.8,1,88.0,3644.0,4.871,-0.3,0.389,0.412,q1_q17_dr25_stellar,40.0,-51.0,0.033,-0.033,0.1,-0.1,0.028,-0.031,0.029,-0.035,283.7504,41.08601,16.758,18.273,16.865,16.109,15.692,14.425,13.817,13.557,0.0,0.0,,,,,,0.036,0.041,0.033,18.9166889,41.085989,-0.152,-0.074,0.005,0.007,0.0,-0.132,0.076,0.152,-0.272,0.238,0.361
4638237,K03811.01,CANDIDATE,290.1401717,307.250618,2455140.251,0.935,2.1583,4836.0,0.083972,40.23512,LS+MCMC,11.58,0.8431,89.9,304.0,2.02,564.0,0.4046,0.2638,q1_q17_dr25_koi,0.0002616,-0.0002616,0.00065,-0.00065,5.681,-0.029,0.0472,-0.0472,87.2,-87.2,5.38072,-0.008988,119.21537,-21.80522,1.84,-2.25,278.0,-278.0,34.47377,57.766457,69.1,1,5.0,5631.0,4.212,0.07,1.263,0.947,q1_q17_dr25_stellar,84.0,-67.0,0.188,-0.101,0.15,-0.15,0.2,-0.245,0.08,-0.047,286.15311,39.714901,13.906,14.429,13.864,13.681,13.58,12.64,12.259,12.166,0.0,0.0,,,,,,0.022,0.022,0.022,19.0768736,39.714994,0.01,0.34,-0.0004,-0.001,0.049,-0.088,0.11,0.14,-0.097,0.21,0.23
9351316,K02078.02,CONFIRMED,161.515617,176.49978,2455009.5,0.001,6.548,2215.3,0.041208,5.47826,LS+MCMC,2.88,0.503,90.0,211.0,0.47,196.22,0.6834,0.0718,q1_q17_dr25_koi,0.001258,-0.001258,0.00636,-0.00636,0.511,-0.001,0.288,-0.288,97.1,-97.1,0.002898,-0.001358,0.23352,-2.68107,0.12,-0.13,8.4,-8.4,7.962905,18.9777,25.2,2,9.0,4243.0,4.637,0.02,0.641,0.651,q1_q17_dr25_stellar,84.0,-84.0,0.027,-0.02,0.15,-0.15,0.025,-0.03,0.034,-0.03,295.25116,45.842972,15.561,16.737,15.542,15.057,14.813,13.691,13.067,12.941,0.0,0.0,,,,,,0.023,0.026,0.028,19.683412,45.84291,0.08,-0.21,0.00019,-0.0001,0.956,0.14,0.26,0.3,0.2,0.19,0.28
4579313,K03884.01,FALSE POSITIVE,2.112405306,132.97515,2454965.975,1.207,2.5845,489.0,0.230297,0.02998,LS+MCMC,19.01,0.0303,51.03,1225.0,533.2,1.919,0.421,0.2521,q1_q17_dr25_koi,3.989e-06,-3.989e-06,0.00152,-0.00152,5.812,-0.038,0.0795,-0.0795,14.1,-14.1,5.797111,-0.037727,1.81748,-0.00022,3.98,-1.41,0.954,-0.954,14.53554,72.62495,42.2,1,512.0,5562.0,4.601,-0.38,0.756,0.845,q1_q17_dr25_stellar,169.0,-152.0,0.034,-0.136,0.3,-0.3,0.158,-0.056,0.078,-0.097,296.05884,39.613579,14.811,15.378,14.779,14.567,14.482,13.631,13.098,13.089,0.0,0.0,,,,,,0.037,0.041,0.044,19.7378637,39.619096,25.28,19.86,-0.01919,-0.01353,0.0,4.945,5.48,7.38,4.455,5.995,7.469
11614528,K03885.01,FALSE POSITIVE,1.870990236,132.68949,2454965.689,1.193,1.8432,642.6,0.220077,0.06708,LS+MCMC,26.1,0.031,58.98,1668.0,1824.38,2.32,0.2914,0.311,q1_q17_dr25_koi,3.576e-06,-3.576e-06,0.00177,-0.00177,11.56,-0.04,0.0721,-0.0721,21.1,-21.1,11.54972,-0.039184,13.95869,-0.00455,8.34,-2.98,1.2,-1.2,4.617861,30.388378,37.4,1,603.0,6384.0,4.419,-0.16,1.086,1.129,q1_q17_dr25_stellar,179.0,-246.0,0.067,-0.202,0.25,-0.3,0.347,-0.124,0.162,-0.162,293.84235,49.66206,15.546,15.95,15.508,15.373,15.332,14.441,14.149,14.149,0.0,0.0,,,,,,0.029,0.04,0.077,19.589481,49.66381,-0.31,6.3,0.00014,-0.00359,0.0,0.024,4.044,4.044,-0.094,4.042,4.043
8848288,K03886.01,FALSE POSITIVE,5.56648691,133.03305,2454966.033,0.935,10.931,694.9,0.031487,0.00455,LS+MCMC,43.67,0.0795,61.4,2618.0,11089.75,1.953,0.619,0.1287,q1_q17_dr25_koi,1.752e-05,-1.752e-05,0.00259,-0.00259,0.004,-0.013,0.297,-0.297,8.0,-8.0,0.000303,-0.000749,0.00074,-0.00059,7.25,-10.88,0.318,-0.318,4.751684,35.452194,103.6,1,239.0,4694.0,2.564,0.2,12.701,2.156,q1_q17_dr25_stellar,69.0,-126.0,0.027,-0.027,0.1,-0.2,2.109,-3.164,0.768,-0.854,301.0473,45.087631,9.837,10.706,9.782,9.465,9.288,8.159,7.638,7.475,0.0,0.0,,,,,,0.02,0.02,0.022,20.0698559,45.087702,1.37,0.26,-0.000125,-2.8e-05,0.0,2.62,1.62,3.08,2.29,1.16,2.56
6590307,K07787.01,FALSE POSITIVE,1.33253834,132.066,2454965.066,0.164,3.737,62.4,0.007151,0.22737,LS+MCMC,0.64,0.023,86.62,1453.0,1051.03,2.774,0.4415,0.2396,q1_q17_dr25_koi,2.825e-05,-2.825e-05,0.0138,-0.0138,0.296,-0.164,0.508,-0.508,8.0,-8.0,0.000492,-0.000646,0.05226,-0.20907,0.15,-0.06,0.638,-0.638,3.6840456,7.6686325,9.7,1,981.0,5520.0,4.572,-0.08,0.818,0.917,q1_q17_dr25_stellar,166.0,-166.0,0.038,-0.161,0.3,-0.3,0.188,-0.075,0.083,-0.102,286.43134,42.098339,15.627,16.226,15.557,15.371,15.236,14.317,13.857,13.692,0.0,0.0,,,,,,0.028,0.028,0.044,19.095439,42.09856,0.7,0.8,-3.4e-05,-4.3e-05,0.606,-0.22,0.44,0.5,-0.18,0.32,0.37
5308419,K03887.01,FALSE POSITIVE,1.241483276,132.10028,2454965.1,1.227,2.195,141.0,0.236943,0.03432,LS+MCMC,27.25,0.0226,29.46,1847.0,2761.35,1.409,0.3147,0.3032,q1_q17_dr25_koi,2.809e-06,-2.809e-06,0.00201,-0.00201,3.02,-0.15,0.104,-0.104,5.4,-5.4,3.018414,-0.146552,0.79558,-0.0083,8.59,-3.68,0.695,-0.695,4.3959794,20.814898,32.0,1,1079.0,6140.0,4.394,-0.2,1.053,1.001,q1_q17_dr25_stellar,170.0,-191.0,0.101,-0.203,0.25,-0.3,0.332,-0.142,0.166,-0.111,299.51083,40.474548,13.482,13.895,13.426,13.305,13.218,12.397,12.108,12.046,0.0,0.0,,,,,,0.024,0.025,0.024,19.966864,40.47481,-21.56,0.95,0.002143,-5.4e-05,0.0,-8.566,1.156,8.644,-8.523,1.351,8.629
6312521,K03656.01,FALSE POSITIVE,3.01551943,132.943637,2454965.944,0.851,3.1713,159584.0,0.516792,1.61557,LS+MCMC,155.81,0.0447,84.69,1837.0,2692.16,9.192,0.4781,0.2172,q1_q17_dr25_koi,1.267e-06,-1.267e-06,0.000436,-0.000436,0.086,-0.069,0.0114,-0.0114,517.0,-517.0,0.055659,-0.052297,0.06237,-0.04936,56.44,-104.8,0.355,-0.355,144.5048,1453.2574,367.3,1,521.0,5299.0,3.672,-0.16,2.761,1.306,q1_q17_dr25_stellar,211.0,-190.0,0.818,-0.273,0.35,-0.25,1.0,-1.857,0.16,-0.448,298.88235,41.66333,17.357,18.314,17.345,16.946,16.555,15.628,14.974,14.577,0.0,0.0,,,,,,0.05,0.062,0.077,19.925549069,41.66266496,2.3547,-2.3941,0.05,-0.06,0.0,-3.8,3.55,5.2,0.175,-0.014,0.176
